cohort,condition_id,trades,sum_edge
S/A/B,0xabb585d7cacca7eab92e4ce68fd6e2bd05e1c8fcfa090ccb8b69189ea2003643,1,-0.390000
S/A/B,0x321d3afb156d373bfe817fae985e178d89bee1c15ab40965fad373e1d7fa3134,4,0.390809
D/F,0x65c7a8e083ec611beb70c04fd405532f0822b5b009be4a0a6bb5b156c0c6042d,1,0.150000
S/A/B,0xd009f3182efb403290e7f82a33fc1f068cdb5068a2f02566fbb29f7d2a4f2798,2,0.300000
no grade,0xe73d8c32480797fb2b6417cda1db58f2889a1587c2a292ff29ced455165a9815,1,0.050000
S/A/B,0x4d3530886a31160a735cefc905ba33146cd08de0179d1b9318ac362d739d370a,1,0.420000
S/A/B,0xdfdb1d206fd64f7b84edd436a96032fa56b1066bf93f99966a89e6c55dc16391,2,0.750000
S/A/B,0x09396b2e3cec4ced5c176724d51bd577c15051a283db94cae83a747efd015f3f,2,0.010000
C,0x514ec956661f4e1291058eae35c7e61ef68f21b95fe3ba3c6df0d8bbefbd8412,2,0.780000
S/A/B,0x5a4bfd4f6cc735450510e8214cc8f629a00541b55b097056f6ace70272868397,1,-0.533189
C,0xe1953a0f479de0ff3efabb7dff6116ff6cb9d7fe2d7ee6526c5d68da9cf09767,36,7.258771
no grade,0xcfd7b6c5cb6ac707696fc97f7cd4db5427343b3ee868bc8039533e20305db5d6,1,-0.760000
no grade,0x7b53e82e167ce595db29d76625c2dc8475d3891388ce493db06247a6e3a19f71,1,0.500000
no grade,0x1e79b129d188e135c86da8417b3469ed693787da204a727051f2bb6ade4f1bcd,3,-1.580000
S/A/B,0xa947b7c696453a288460a8e12aae31b854ca02d0b87970ffc259cec8a9fffcd2,119,9.515919
S/A/B,0x8f154d14b8da4e3225b0c17494d369a0d461cb49c77d3f72d56077fab32914c2,1,-0.670000
S/A/B,0xb34ab679ea9f2c9d1a49be10fdbe628b217aa4e1abfaefdc836cf9c09bf0f367,5,0.079772
S/A/B,0xb3b0a20bc882fb147c34a740ae1b1527f993eb3fd73eff2a34a91626d69fe4fc,2,0.359880
S/A/B,0xfd3efc02ea632050e6307f506a6a4b1671fc0ce7a6954ec4665509916d06c1c0,1,-0.240000
D/F,0x42ca6e8a81d9ba8763bb1d7481376740c6d10d77e5e3f380319b8f265cd172f5,3,1.190000
S/A/B,0x9c21cf3ffcda6102fbda1264f9450d25801868625e4aa76e0d3a8e894136b275,1,0.163832
S/A/B,0x6ac14a674b5ceb0ee4932bd40fd6b6dc56f836960c139c5127a0b5cc2e56d379,1,0.080000
S/A/B,0xa14e6806b2389ec9fcd9907b7dd444fa59706cd905acb56acb835818d180585c,4,-3.350000
S/A/B,0x4a5133f8fdce300a29a7f915e1fa497df643d1f925f7628908367c8410fb3756,1,0.414325
S/A/B,0x840c2e08717fedfc77a8b910de89bb1daeba975440e24310175d66ef62d19fa2,1,0.530000
S/A/B,0x0e1590e4801e320f20aae9d30278c9095217eda18075a9eb8e5f90027642d8b1,4,-2.750000
D/F,0xbb5243e8e12a186025c0f27597a8c4808a206379f1f9762d4072718644dc9fa3,17,1.046843
no grade,0x3aed37da813add8ee6cff680c88d820c47aab7203fb06376efb0eeb056894936,1,0.200000
D/F,0x56ec87046a910843de2b83ab0e1f2a0b3cdee947b7c450cf36cddeb219a7cef2,1,-0.534043
D/F,0xd510cba5f5ee6a45a3141d3d4a260b48e7d06bde072db95afe60c13b2f10d862,13,1.050000
C,0x08fa26d7dd19f1fd4dd9f7413341bc38289a0f63e6ff7f282333ff429ee8b712,1,-0.509802
D/F,0x2fbf770cc35257cc6af48cafc58aa4fb0d7bdc43ed44e845c12d57843dd87265,1,0.540503
no grade,0xd1978d7fcee0893d8585c8f940f636f60b45d8d11f3c1469c3b88e2683050779,18,4.294553
D/F,0x60cc7f420420059cba7e578e06c778fe431cd8318fd1e11bf41000a69b373969,1,0.460000
no grade,0xe1ab31e1ce771f88b65829488b814732ea4a850fab1fd890cdd51eb0aa2ada4c,6,1.235543
S/A/B,0x7b44b67941c961e8ba8108cef992a9f4485ce6841e18d01dddaaab8d219d7a23,2,0.920000
no grade,0x9bcfaf5a7d9acc5fbd90a4daed8704def5e5fc1572f4c8cbbbb77aee1b8f1f2d,1,-0.357977
S/A/B,0x20f8844b7d2846b72f2ca0dc6c559068ed8e11fab9bef980fa5d37a90ca7809c,1,0.230000
S/A/B,0x962b62543a305b883233862f94d490b7dafd7ad2f845c62b287bd37519782da6,7,0.670000
D/F,0x4dd987594593e7e1fca9a4e0bc4301cc9320b3c51255fde088d40763ed01a69d,3,0.410000
D/F,0x7aa10dc64e62564b4d75c8d3b8f9b0051a42c6ca7dbf8fdcc6110637e4ebacf9,1,0.630000
S/A/B,0xb66088fea9616cba62b8af94031b9e74702d6d0539c6927804f18d642282cfeb,3,0.521894
S/A/B,0xe9d96f957f3f5e4ffa0e920087edf967c4cc353e9d1ad0c2d7ae928b32b61cb0,28,4.085619
S/A/B,0x08ddc6c683b04679fdfd2f2033ee3d20dd22e6c7a49d944c183b4e024c3d444e,1,-0.540000
no grade,0xa6896afbb3648f01e54edbb6ffe67b4d30522a43ce2fc01698d9f37be8e87fa0,3,-1.484767
D/F,0x5fc001e416aaaea70bfa4c8a230b49db910555af969db18e2d2f8611c36aabb0,2,0.000149
no grade,0xf2c66502ca6f000b78a70e3ae8aa90c60adb0a55460ee9e460a1d0d48cdf88aa,2,0.524554
no grade,0x413aac6a3dfed151ab1c574eb881c29afa228dfaf98a17a3189a8d249da7f0e0,2,0.283057
no grade,0x226dbc44301452cb5409f71456592948d050978e8d888549c261df5f1c520d86,1,0.410000
C,0xd121d7fa08b0aa417fd07952b61e7d64286b74ebbb9ba9f3f6d9a19aed893985,18,6.060565
S/A/B,0x5c6fcac835b51c942e39e725461e7e5c0ce5c982e74c642c0d6ce177f9756e07,1,-0.460000
S/A/B,0x3f63966fb08b71f81e8678d6560f563617d1e0c0f31fa3e7edeefbaf8056a11d,2,-1.549749
C,0xb45c431877f401be9363c48428c1d50a40585d46143533d905289017666c8561,1,-0.566606
S/A/B,0xae5cb04ead7e17b8c0332015360a81523173dceac47d469cd386e90bba32dce0,2,-1.150000
no grade,0x7caa00bbaf9b92f728ed0ca0ab15d1ec7a890cc816ecfe8d6f92bcf9d0a4ff03,1,-0.419958
no grade,0x6c4aa47c5c147ef7c53d82a4f9fcf165c7456a28741bdbd5da11adfd60cc9580,2,1.200556
S/A/B,0x0d2071920da35396162280a1af346e1f799ed45e019ed43fae0c88dc1ac4b4d6,25,-7.780000
S/A/B,0xadeeee654dd8de80cc59a79eec20c280a3c409ebbaffae63b711eec3bb6c6373,3,0.420000
S/A/B,0x42a55951aef16134e03a2fe5fd316a1fa2382f264a17c0a16f0a7a12cd8a69d0,3,0.050000
no grade,0xca76117c7ff358ea04ae2e9100742ff6bef007a849c074188bde5dff2a10f984,4,0.200000
no grade,0x7e98a0b7128193c0de48cdd9334f2427c14ee5439b82a8a2cb323daf65d1ee3f,3,-0.208478
C,0x5f18fe243edaf6c98882c7e63442c24023a07d465b41dbec6517af1bd6de40dd,1,-0.530000
S/A/B,0x36e9b49e503941d32a0d2b28700efe4b82e9e5f6211c6d95fea89f9a214ec72e,10,0.395000
D/F,0xfb778ab1d4a4503d9364b3c06cbbd3786d89beeb43d42bb9ff6c7d10c27b2911,1,0.560000
S/A/B,0x8d98df1d631959e4fc45da7cb881cbe3e924a7a88ae25e898e98ae6791b2793f,1,0.460000
D/F,0x26c10c27cde58e2d6214d65ab562d8142d34723b3b6ec3f40836d24f6d22dfc9,59,3.551629
D/F,0xd4eba1d242e596f9b6a4f8b0c999198370d6c5de38628ef8f1987a1abd3b8dd3,1,0.570000
S/A/B,0xef8fb298e2fd07014dbbd03a883961278df877eec389b5e44f157f0e64e501a0,2,0.171837
no grade,0x19f251ab01cd67e14b0b0a0dc47c8d303f00899e0f18bfd5a8a0330f991f9324,1,-0.390000
D/F,0x6a726539729eafa66a1729f8c34c32dc85d75a412a64f76e1069a3a69b591d49,1,0.610000
D/F,0x0b04ac524cd316fe3fba56bb1821704be39ec4f14826ce51ddf00ebc23bb07c2,1,-0.599789
D/F,0xf00aebe21bef69709506019867c41c8f3c724ca31ced90de797a98373942bb04,1,0.480000
no grade,0xea4bdd1313e3796355afc064c6771cfcfa5be700d5b16d96e859683e0afb6abe,3,-0.216357
S/A/B,0x51b3013982097ed11aa93039dc521f984f0525c07f4dcef432d3eb6765f87c38,2,-0.991920
D/F,0xafbb84711290fa5479dfd0c753f2309e79ec5a5134eb0d6b6d1ee6b8b92f9534,1,0.500000
no grade,0x13bc02d2e47bebf2269d4bfafc17f0beeda63ec59feefa7bef245fa0a514330c,2,-0.318936
no grade,0x4db461742ae962361380960b9de40bd6b1a2b4225dab689be7e0992c1bb724a4,1,0.280289
no grade,0x4d9e05a623adb092b5c2b652cc1c6deccd9dbe8e416ae3972e0ab326ec5364c9,1,-0.520000
no grade,0xf4e116f20352cfaec3a2e295b1b14d832581f869a6d65939d9a8224f59ecc88e,1,0.551226
D/F,0x69a3b96cb05d28cf7281a2e18685795d9e82415ad31ebce73bf30600b2a0c559,1,-0.894462
D/F,0xa8aba0589ffa64ce5fa81e35c91222da2f8be2db298ea5612f8642a0d21ea27d,1,-0.880000
no grade,0x568c25296dfcbbccc736e3e8b7d139b829ce9123ca1870e0c5252a5da5940098,1,0.357193
no grade,0x44bbaab39e92b3e726b9e69ee33c688f24574f7294238034138f1750e82b2c1b,1,0.300029
no grade,0x3023123d4ad2c08cfd8236c44980bfe12903196bfa3b8b11813c5988e01a11a3,1,-0.410000
C,0x87c9134e18d318a68a48326b8d7492efd08efc2324e5b4414f6bfa512b88b115,1,-0.442500
S/A/B,0x10d8c194ea5a968fd72a4b19c673a74be975e47d529c123f93ef120a6b4f49a5,3,-1.488013
D/F,0xe4ae1448d0c45ecbe70bea523c5642de592557235fbd1fefdbb8c052c8820723,1,0.122781
D/F,0x481b66d9bb07b81cd9e03f1896b16eef86985ddbf0af8fd606cd659bd1159f25,1,0.350000
D/F,0xa2bebc7fe9a34a3e92bb2c9a49b2322c828211418ae25b8398900f7337a28287,1,0.090074
D/F,0xb65d98226a81dc3bf6492058bed4c1cae550c3896cd02e4b8b27d9ba0fa8fbd4,1,-0.270000
S/A/B,0xebd14a220f7e1e0cbce783621cfaa65f336575e01ac9a58489cbc68c3446cd4f,2,0.127702
S/A/B,0x5c1a49cba3bdf71200f8e113a7d50014de797df25760b08e430eb25d66747c1d,1,-0.520052
S/A/B,0xa53b4a5e69819c4a1c2edd7daef472d194a4e0a3fe26b9a4f38c9bc8339ce10c,1,0.410000
S/A/B,0xeec0dcea9df0643a868e9b152752473444ab03d9f6db1440ed66db8e76f93a14,4,0.530000
S/A/B,0xdee35a7252998fc6dcfffc4eb407a3fbb2d5242a74dbdcb74cda41e9b7d4b04e,1,0.280000
no grade,0x1a2c7fb272ed5d001198dd17e771b73636170cd81ba54350f0834dd8ecfbc9d8,1,-0.550000
D/F,0xc0d4b45343bc78ae8da917972e18cfbe455e3db50fb3019f85477949bfd1b8e0,2,0.498529
S/A/B,0xe50a03c76666f5ea2e73cec3ef43414cf18cf5683d9cbd8b9a291048679a926e,1,-0.450000
S/A/B,0xc7980a63f1e446612b616aadb3c1462b3738ea3544f6d99d29348b5d5f20fa08,6,0.730000
C,0x0fc2ddb048f5aa3a5f05f07c480591d7a41c546387588a6345627144171f9670,1,0.076000
D/F,0xd500e617d0fca74f823c5724a45bea209cb36e3adb74b1ccf7dafaab21acd193,5,-0.401725
D/F,0x969366c03012743741f1d443f4eea3b683527d2f0001f2742fd020a8d3c71485,1,0.476006
S/A/B,0xf216567853ec1fd3664b4b1bdc4ae891e2241821f533814a4300d61606734a6f,4,0.220000
no grade,0xe7ee3b4085b8dfba1fbe9cdd6bb28d1d2dad1eaafaeff28c6135309f853b8b50,9,0.830000
no grade,0x299323b7c950c5ede518e89c6e6ad1161e77f40478163119a4470da77c9c1e93,5,0.104158
no grade,0xf9007cbaa15157f543e4dd5f23ecfa4631a510fad9d3bd059c206fe7083e537a,1,0.044000
no grade,0xe39dc3b00dfdf937f722dc30bf8a6a10a46a84eb207cba72b23abfeb15384efa,2,0.813395
no grade,0xa357b5bd79a762dcceb95f5df5aa10fb38e560daa186dded5cbf8ae6f2c8a66f,1,-0.600000
S/A/B,0x9ccdbb03592ab891710a37b6c451fdaee9ee6be936ae253454fc1461dc879365,11,-1.273293
D/F,0x6e2cb898f8b6edaeecab972ed214515c201e6b70737899a254a196b564cece80,1,-0.900000
D/F,0xe2671b2075027e789dd1066e9976fd4515b4db921f84f05d5df463bd0165f950,1,0.200000
S/A/B,0xd62ea746ee51e252218f4fdfefe4edf93b42ae7d157e25e11b7a196f154adae6,1,0.176077
no grade,0xf3ea94912a77015b509f9d1bc4d4155945613fdbafd40d5dccb39529cbf18e3d,10,3.713086
S/A/B,0x3bbc964df05e52a7d8a818f7dc470fef778e80ce5d4f229112e013c765f0528f,1,0.226714
D/F,0x4062b12aade65cc58fc93cca1628787a67726160903075975f8011417714d35d,1,-0.404343
no grade,0xb52e6b182dd14dc9d737a1ac77447b71037111774bc0b206ec4122b748da788c,1,0.080000
C,0xb91bcf97aed2a45f079de5a8683035e8505562523bc2b643518175ee11fb7bed,15,6.560555
D/F,0x83477c8757f0a33df79a31f93a65162807991c0037389f360b01ce7645bcab47,1,-0.510000
D/F,0xc2367f6c81c524809d55f9b6b1e681b7c6ee6e782ccd197ed426a20d20b365a5,1,-0.550000
S/A/B,0xe7ded5e1fb151edf44a8c202a9ae3dbc3b87621529e6d95bceda6f2487bde2b2,2,0.721850
no grade,0x358ed297c825626fcac3685866b41934a3fead80649c62e9decf374caf5c3675,1,0.121880
S/A/B,0x98f078d85bf52e800228b49476fe5bccd47a93c4b9d84cc8d2caed5a063a3119,1,-0.470000
no grade,0x7bed81b0bd1cbe7cae0ad49fcf2d9e068d1ea2da49a36e638712daa55712a184,1,-0.470000
S/A/B,0x7df1d4ec251ba238a5578afbaf4a83e5650c69d2b92d59a0629fc3d67cbcb05f,2,-1.208567
no grade,0x0e4db5133930c18ccd7fc30313e6bbed024c06218190ccfa4ad9f85f67372958,1,0.550000
D/F,0x23667427b34ca1c7144d50540beba9e7ffb608443a84252c194bb8b40919a0cb,1,-0.300000
D/F,0x11849fc2c7478ece090220ded4fae35a1aabb6dd9db4f6d9dc00b8ed330e461a,1,0.390000
D/F,0x86f43746cbd692719483aaeedc657eef89d9ffb91d6ffceacb1edf533e049516,1,0.109375
no grade,0x5457f88fa1761be7dcdfc849c9473dec295bc7375d7f7b4560808168d6e8d42e,1,0.450000
S/A/B,0x88d2251f33c6e5745edc2424a79578fcbd289667790514b04da8a0392154e539,1,-0.546681
D/F,0x5b893b2f235d1968f3f0ae6ec57f41e55f6fba2d643916ce7767d89db17361e5,2,-1.220000
S/A/B,0x70ac5571ce9caa61de30473980954f60c4f2fa144f6c073bb57e4022929d10ca,1,0.440000
S/A/B,0x46683d314559cf522d40a7ef3665dc5766589dd6eed946790e41ba50a48724a5,1,-0.480000
no grade,0x737160b85cc96b56b2f145b74f50db38212ccb1e950f56233259d22a3e1ab848,1,0.408007
S/A/B,0xd8bb44e3074ffe39d6129234e6365395f19fe888a0491aed0ed2427460fcfe60,1,0.510000
D/F,0x9d2236a84844a4809b75558df7f276426c2faceaee373b1a6836605c081db446,1,0.490000
D/F,0xc016166a92698c0a45b9d7c7e97260cc9422b6ef806218e218134e45219c3728,3,-0.988631
S/A/B,0x817271bb5fd08e8167db88f975796bd4592d640f1d30fa3f5c4cffdbbef5bc86,2,0.140110
S/A/B,0x5719ed862621a38218bad3af8cbc02da0c22eaea90944c5dcfdecace4498fe4f,1,0.170000
D/F,0x8e0449522b8bd08a92f403993bb9aa22a6d2937126129fe122d051500f53d3fe,1,-0.560000
no grade,0x4bcc5fab968dd182657f0d8d5c2dc54d0e79f3bcf47576d85f624f620bd592d5,1,0.340000
S/A/B,0x6b35ee697c45b825db8857e81a19afd3201593285ef870ef6367997d99137704,1,-0.661000
D/F,0xe22664144d593b33ba4eb7612fe262dc5d6c7f77174ee366ba47eace65be978b,1,0.033233
S/A/B,0x336f5341ee0225793b0d6c274322e1840824fc3107bad168465fab3898188f9c,1,0.500000
no grade,0x4a160c5fa8b65c2d34e358578a090179fa2213d8a43bc35b44e48b609e4eac68,5,-0.838581
D/F,0x77e45fcf6018775133116f9d8696884ecedfdd61f72229f2a47946394caebc21,2,-0.010000
no grade,0x15bb29d68745730ca192b0c9247a74b90b82acc4a26066e1c29c0ffd0a43159b,2,0.803291
S/A/B,0xd25444262e61b3ab1f483590eb110f3ca539557f093f21089500313d7bee0bd3,2,0.742868
D/F,0xb9943003838dfeb38dd4fc40107b2976b44eb1b10f7144d036cae9f515dae01f,1,0.470000
D/F,0x3de1fc90189e033ef435f509c8a885062abe38043c7ef56269b17076336fa54f,3,0.462490
no grade,0xab870ef61c988fa8401fc578a7f80c6db476e7081e8e8d3e888fbfd8d68820ca,2,-0.810506
D/F,0x7284cb378a1f8662780d12a08e14f32b808dc99becd972f91a9f54c59969049a,1,-0.460000
D/F,0x2ffcfc87c00f1a85fc3a0acc86f16419f8c780fd409db9de5ca434bb623a6a7f,10,0.470000
no grade,0xf57902fb236a32a52a6230e8c7c46d0ecd13cd04b43fb48064007666b0ef1ce5,6,1.011949
no grade,0x810976417d62591525dd0c34d0d8c828e96cbab299ef36e99f32a7bcb4ce2ea0,2,-0.249747
D/F,0x4df154ae4d064087d380e217e2842ead7249d0755d0385dfeadbdad46c9eb3a7,4,1.071018
no grade,0xf17e3c60c7ca0094aec6f7db5bcf058d8b8da68d7e01e9675fc2493e451237ac,2,0.500000
D/F,0x80893681224372d213e9952bf63307794fb8b74c53378799dc7573e5241b144a,1,-0.120000
D/F,0x2adfd668254407bf63881a9574409989d0c406f364a02f65fae487874656cb26,1,-0.510000
D/F,0xc49afbcf2abadda0a5e5cb65de7e9d32c694d0252657f9cf524f892f78bd12c6,4,-2.670000
S/A/B,0x90684909dafe31ea1c510765de25c8e722c6fa0a8ff7cfbe98218bd868999b37,6,0.720000
D/F,0x495a8247b33735b8e8e1e86503442fd3583bd7eb2810eab8199824a0fd92746e,1,0.499362
no grade,0x6fe2f58ad5c68ecae3ecd152e310ffbaaf79427b6883000ab8db4f9843ce96fb,1,-0.520000
C,0x81d3c86751ca93f01717914355372e3e0198d90d5fd9e3b8533efa272d25c369,1,0.230000
no grade,0x9f8a45212d56596e99327a4369eae646a7d7de69acc23b3bd134a24180f10cda,2,0.220000
S/A/B,0xebd7653a13838fa5838537370b9b09fe91169e02171b8c62f7ff4018ebee59c7,1,-0.540000
C,0x85474b37db9d2eff3620bdcbc7cac4f5c3e03d97ef7caca30e45befce1cea651,5,0.945393
D/F,0x2b4b7e449bbf6ae00b57d3f40e15f70c08a10e91ad2c63e5df4243449f46cbf0,2,-1.596711
C,0x172c084ef06c64b01c344389b2755ae0264f597e2fd77820d87230ec32360063,2,0.689190
no grade,0x1a11aba3ce63f4dff18b003e6724bde0e4fbff8e29e30c51d9a7230cd4c770f1,1,0.783550
no grade,0x825db995fc4b22745189d5a323e11aa0f1a7ff381a4e71d23bf2d1b5e4792477,5,-3.383714
no grade,0x22af4d76dccf62bcdeba4e54693a35ac10623eda7f3e2f9a24ad3178740280a0,8,-4.382828
no grade,0x0ea1aa2307d6dd0c2174eebf83dc2d7effe6cb09442e5cdc33897fec4ce105cf,1,-0.850000
S/A/B,0xf08d4757c42738c4d4eedc39d3a310360674ad5c23e93b5ac2ea9fbfdcde55a4,5,-0.119632
D/F,0xdfd4d487d004c266493bdf32551d7f018c7eb4b9325f42ac368dd5075eec36a9,1,0.055048
S/A/B,0xb3994763c19cc41c329430af07f902ee95a339acbfbfff0065148f350097ca0d,1,0.720000
no grade,0xf1ae4cabb50889d729845c0f5ec1b0ecfe3918805ffa25e1ec54604608e1e3ff,1,0.160000
C,0x7061e7ce4d7744677b6c3a7d1db0f82eb90c342104167386619d75777a6083c1,22,3.660000
no grade,0xce2c9bc0bda468511e513902c4c4a75f928524127e10e86b5a16b46fea1fefc7,1,0.050000
no grade,0xb0721d36564bb80173bc9399acf89fd43ee6f0b4417c1ce38686c55670d3e1b0,17,9.836865
D/F,0xd204d39f2ee031502f777b41040f40df665a1e395c39abdfc3c746ca6824e397,2,0.520000
S/A/B,0xcdea465f957e667a9b94de7c96fd62d1cf7a11e752b351f72ce4fe6a06a653ad,3,1.020032
no grade,0x6c6c69b999459d7cee0ffd13e9b3e8d4f0a48644051b00842bc2304a08d5146d,2,0.000000
S/A/B,0xb783a7aaf31cb387a6d393bbdfd00cff1c7b6aeebb960931bfe0cb7483ed804a,1,0.210000
D/F,0x03a0b173524f8c0be65087a0e71c7933cd754f9f6f18b99d21d2cf2ed7868500,4,1.079114
no grade,0xc490fc1301d33d9a0438ef93fea11d0e1b21253f7888176858469ae228a962da,3,0.330000
D/F,0x21fc495d4c76a72a32c46fc471a0c4eb5fe386a60a00e626f7000b6c07a8ca9a,1,0.344474
D/F,0x87edec06444032840f5b353641b7046f622ba21e1de794cbb3ed877ed0bdaff9,1,0.181935
S/A/B,0xa4781f5d97b6fe28ca7a69353b89e3401a9483a4c7bfc2f493c6cca138bd9c82,7,0.798001
D/F,0x0a4b9beb6128863db2b107f185521597a426356f1d9a23c7001401edfd32014b,1,0.050000
D/F,0x4fc53c04db29af550c2f1c9168c89b857734127abcf2ef9d52fb9044474aab02,3,-0.520000
S/A/B,0x06f2a24626f9441cdb0e52b81b0b4f40dab91b6109ee5b9d5e3dce82aefcf2da,1,0.293834
no grade,0x89d881bef3494d021e687cb1d21afdf34b935ae320be8656fa779bc11ec43cc4,2,-0.010000
C,0x624517215cc5c73eec1ff74db2ef92bf798fac6b61cd00d11a05418520290f69,3,0.204000
S/A/B,0x6dafddc918d0d3a9853cbe250b9d180f48c07ba277e375faf6f26bec62dd7359,1,-0.540000
no grade,0xa0aa2afba5e999529a151da64eea0adbe2fd53742179a7f93bbdc8374c8dc4c0,2,-0.250000
D/F,0x514ec956661f4e1291058eae35c7e61ef68f21b95fe3ba3c6df0d8bbefbd8412,2,0.353977
C,0xfd04f8430df340e9a60657368f158d43eb9e55e0a7cec414960f2a77b626fddc,1,-0.620000
no grade,0xb047cf8c0608cf59fa3a6270aacab991096a9ced24d6a38fde86a6016438185f,3,0.990000
C,0x0eef909ecbb97c9e75ef685f8bc2a3f7e23a704d52a9085c1c124d6fa1dec7a6,8,-0.890000
S/A/B,0x1fbfb675b22b08fe9e533b12c6d23c1ef604b80e3fe8ac178cdcb492b2459762,1,0.090000
S/A/B,0x14039392318b0ca2c58c8a4f388f62f670d281776fd6e9ce591a8c4d0f026215,1,0.470000
S/A/B,0xf5f99d6a76b1f2ad55eebf2615635aa24d4668475e19fb8b8c23bc8ac09282b4,2,-1.310000
no grade,0x4ea95d46a59eb6410e007f7a0f02f631f57ee8344df8379e4853dc9f4d62095b,1,-0.290000
S/A/B,0x46527b7dafbb3215e56570be0dd6240c1280798fd319a99474542a498d284136,1,-0.374541
no grade,0xe93dabe2f1870b268da3352d92c27b5a5434e86b10be9ecfb2ba589333108928,4,-0.950000
D/F,0x7fa327300a90e3d447de4a558b03f5737ed0634c00d805a7b19e99681367eb1b,2,-0.862138
S/A/B,0x9581ddc0227054c2d891ffc1bd5b3d0dcc5ab6833f512d9abd416af8e34b6e61,3,1.240435
S/A/B,0xd9b06e2fd9ddb7ab61c9e3d5d8e074c555802478bbf75145804ff709a4246f79,1,-0.510000
S/A/B,0xfab39a69a9d700847e847fb281427c235fc7e34e8107c393b0c40bde9aebfa41,2,0.735001
no grade,0x53d24f318de69158711923d4b32af49a5b361d162fed46f6b36fad32ae4d0a8f,1,0.173771
S/A/B,0x15869f0d05e99ad5789f647685b2eedbbe4201f8910a2bdb70e5716bd3674e8f,5,1.771092
no grade,0x770770b9845064f102bba1b578f84f930542e8a6e4f1658e26bed5159c9a49a6,1,0.730000
S/A/B,0x8c700112c536c54f2630f7ef6c2af7fda72c122fc7d26aa446f9d5f3ac156b10,23,-9.092046
S/A/B,0xc47c9df33fb0c22c7eb5d46a1e080ada8b23093544c35aae4e54ac30892af60c,1,0.140000
no grade,0xc5dfefa7b5acab5a900b1e539d845b48ec6fe4338ac158dcd6ec6e2df8fefd39,2,0.005387
S/A/B,0x652a7e27819c8aa682f1013295dd637c000133862850d96143e48a1815b94d38,24,-1.757794
D/F,0xc3c18d9dbb5fc492f74c68e512150aa3e49ba549c108391c1ee07c7039edfceb,1,0.300000
C,0xf358c803e6da16f92230cedb4536f4ed65d477edb1dff6e90100d50976096196,1,0.034058
S/A/B,0xdf1bd5f72439d086458ec30eeb775dfe3a43f635207c9416e8c3f7e1b332db55,1,-0.500000
S/A/B,0x4c848328019296227bc205bb575cde555ed13f6fe5159e3f72636b4afd79dccd,10,0.880000
D/F,0xded8b30715989847c692494579a22c42fefda3cc84ba3ffc8d6a28d65a15c877,1,-0.450000
S/A/B,0x47b10cee6b566fb39018c6df4b189f8be68630e7da55ce8fe7708123cb6573bf,7,-2.029511
S/A/B,0xa62b8e32318a30edac812ab265773de73eb23612b35ed8205e1904725ea9bbcc,1,0.415743
no grade,0xd80234ad925623c5dfe05da781ed7c10323af842c1b284000d2babeb46bcc0bb,1,0.399754
no grade,0x5a9395dae6c7643ea06e7a555580a5526e81073aea9c9306363529c5b76a8f8b,9,-3.771112
S/A/B,0xeeb80ed28a302a07a9e8e9b5d39ae9342f59ccfd4ea76de7fa1a845f0483ca4f,2,0.930000
S/A/B,0xd19970ef22583c25568432815ef1ba141835da9d05209c665e2772eb8a5a1397,11,1.592260
no grade,0xd62dca5507118817c902d957ecb9aacbd0346215706a87dda0ea80ba32c39ecc,1,0.320000
S/A/B,0x97b66d987b63b438af6467bf15ede9f2845b857dadf44653b262fc5a6a699411,2,1.029658
no grade,0xc9e8111cecbda922f2fd3e33a5b00e643b2cebeec0d83f2ff96086574ae4c674,1,0.520002
D/F,0xabbe6e4b3a8d257e2b76f316c4a6cda27ac50d20791716096f617c010753398b,1,0.506433
no grade,0x16681879585ecd6b3028532ca776098633751ae29f351f229664e6dc52bb1b04,1,-0.460000
no grade,0x090894506d8ab0dd41652775f69f41d392a987505c241f022cfb455a0282e3f4,1,0.245395
C,0x04c736342b639e05fc4eb5512a7b46fec794e79c93a6c06b89e866fe70d15003,3,1.270000
S/A/B,0x4aa55081fe77f50d269e02e80eb44b53f9b5e21e281732fbbecdd9b9d38a6cd4,1,0.060000
S/A/B,0x733dceec2fbda9b183b988b123116bb7bd36312679c001daea5586d5cb55e337,1,0.517608
S/A/B,0x4611ca9fbc90f6b367ee76ad7d005c6164e7732dbbcd4d45ea966b35a8a9d14f,1,0.120000
D/F,0xa36560b941d90c2f4fcd44595ffd720670a37464d495c0fe01d4da4d45755e06,1,0.360000
S/A/B,0x4e72ad515b595c8f420eac4bd5fc1fb92f850d27b27c8211825d58a3ed05387e,5,0.177000
C,0x837b796bb05855b5c76229f0e1ad786d8228ec8baed86f9bf8757bc5b4e5bba0,1,-0.510000
S/A/B,0xc243c9e598c6e0a718a0b1237c79300da75465f8ddd7038859f28f430cea465e,1,-0.570822
S/A/B,0x9d78dbc028ce1242f2aa56ffad22bffdefc7a70d8c7e4f30e9c5a4cbaa151930,1,0.050000
no grade,0xdffe8f54df00277b714e5ab9d48460ad740cb50a41a878ebb2f911d399e68988,1,-0.440000
no grade,0x20fac1c925b7a2fed6b3b2736f47a800b4d0d4001b9deaeb7b918868eb63d081,9,0.070144
no grade,0xaeec5397b4ee2ce20555c0099f0dcf4de4648a2f080c2d10b65ceaff9c26d7a8,5,-2.280342
