grp,condition_id,n,sum_edge
Baseball | Taking points,0x729287bee3e56b0b04c1e45014335ead2491e108db493609445d710cabbf308a,1,0.179425
All sports | Taking points,0x3cf12a8690088d876b404cbdd4c2a59204c052dcfe417fc393af271999cdc695,1,0.110000
Before the start | Laying points,0x8ae42f3878c8064bb704d71ba9363966284b50fbc0d94edb508abd8fa0a5936c,2,-0.979183
Before the start | Laying points,0xd396c776550d3c6d7b11b4a2daae059a060b2ac7fe24290f113d38b41a3fcd50,1,-0.550000
In-play | Taking points,0x870043d855e2efeb06985021afb1266357d3a7a20e093224ee7172e1e8fb4afc,1,-0.729950
Before the start | Taking points,0x079221e2d63b3a7524fba0afd0b66f512f7ee67b5bf77e09494a828a7c206407,12,-4.220000
All sports | Laying points,0x7727587cd5f0e27309e78fe665535f6426b358892d33ae4be9fa39327c5ce9ef,1,0.430000
All sports | Taking points,0x27fc9fbdb295e18efb4eaab54827a2286268f47f39d9ba187b6b0d284acf2bf7,17,4.330000
Before the start | Taking points,0xb75bfec09d405d6e60b89186b78b23c83fd42f866f52a855b60f61dde60bc31d,26,-12.933390
Before the start | Taking points,0x87d13374b6c5a390d8b281021b271c5606fa2ff871e358b0f4707c480de5d5ca,1,0.370000
Before the start | Laying points,0xe63823b72fd86ecfdbccc8940e52589c23c5a9fac8944b949f97fa3d75db64ff,1,-0.487709
All sports | Taking points,0x53456e8aef1e75000ada0474632cb4861e6581f484a4304c14f54f04d0092c81,2,0.183026
Soccer | Taking points,0xeb23cf6747e4b26163da053e5778e4cd2dc56e6cdf81c56b7e1d03ee72b365f3,1,0.150000
Before the start | Taking points,0x43470b518084c409f5fe34c9b9e014ad68966a56dc32ae0a6474c2b55c741cc6,1,0.060000
In-play | Taking points,0xaddd72a2f7ba2f1e5c9e734d3993ad87176e47745a0674aaf0a83918417fad4f,1,0.540000
All sports | Laying points,0x6fa204e66efb221107ac0cf9556c0cf9e1c63ed0f85b9e6e5a7ee65197d881a0,26,11.424956
All sports | Laying points,0xba2f00dd9f56c84a99fc0e1df77ba0e150f5064a0e064e09f619520314217231,12,-5.588224
All sports | Laying points,0x8d233b5072d96252bcba974ed2bec3604963187619cea3acdd0173986980a779,1,-0.559995
c. 50-70c | Taking points,0x118943e9b41153c0dac2ba46334f6d6749b225e33e5ff949409443ef2512614a,1,-0.610000
Before the start | Laying points,0x64dd51413d3709c9dc52300266994cf04017edbfd821870763cb3624822b8f62,2,1.384257
Before the start | Taking points,0x72b1dc1e31c82b7e2bd467b9e1b2712ae4afdafba89dec2be3dd9ccd424fd597,1,-0.531605
Baseball | Laying points,0xb82eb5d161fde8c45c24366fa312abeaa66dc4e28cbf7b35b3149e17a2120e12,1,0.640000
All sports | Taking points,0x0de94accfaa2232cc8ab53ba1e376abc0d2152e4cbe74df15b573ef49dd24582,1,-0.478596
All sports | Laying points,0x8377bdb21be46400728c30435b76fa7a64e24ea6f5435b0bac4e2d9565114978,6,-2.400000
Basketball | Laying points,0x7d2c387156f4ec4666c924e152caaa02536f5537c717c1dbc611d73576834f67,26,11.840450
In-play | Taking points,0x938678fcc7d4d0df0410df4e2dfa807314708c0b8804269a9f17a11ec0b2122a,1,0.309849
Baseball | Laying points,0x9a9190dad6324fe8eb3bef181f077fdbcdb95ea134e2da36cfa1274eca53453d,1,-0.460000
Baseball | Taking points,0x5313407c1c3baed6e3eaf4f243dc2de1ad13bc149f5aa8fa363b313fd262783b,1,-0.542554
Before the start | Taking points,0x8d24945c1418b326e1803c22628848f7303bf6335244742ed3360ab929bdc495,36,-18.281709
Basketball | Laying points,0x48de30a6681f566c361a2b8d2084eb711665f7537433db6364cfa13c5d3c3f13,30,13.976047
Before the start | Laying points,0xa2dbbde3c939a2b2f3511e3fcec68e4f0b7ea698272eee124e0636bf9734aea2,33,21.670000
All sports | Taking points,0x662156a83ac31c13e85e33bfe7d159db99c5ebfda67ab083338a2c4d32fd42a2,14,-6.803249
Soccer | Laying points,0x17a81ab01b9bd20133ddb368368e4fcecde6a0561fdeb2b2ddfbcbc747ee07e9,39,-16.610292
Before the start | Taking points,0x3388de52fab3e01c388539e37d47d3c6ea9af2c8a0e5e85889cc97160766ff67,1,0.470000
In-play | Laying points,0xb879c216c0547e5fec5e8904d5dc73822c9f28f4c8f3035869ec9153bfac98c0,1,-0.709200
Before the start | Laying points,0x7018c13682c0629bfa9300ad3b869272545693cec68ac69e9fac7df205d5108c,1,0.534653
All sports | Laying points,0xa1f130957238c162bfb7c871eae95975038c2b4a9409a778b2f2bff23eef4b40,5,1.890000
Before the start | Taking points,0xf034ec6ad33eee254dd676f8b4ad507786737535d4e1c1ae5be6b21782384793,4,1.509689
Basketball | Laying points,0x9e72a3388c066842294a96d5c09590bb6dc3f2b75e6f628f749324ef5e865d78,35,-18.634000
c. 50-70c | Taking points,0x19bfade91a604f0e334d4026b996048a8f5483c66c925e761efb24ebe1fe7e31,10,4.599178
All sports | Taking points,0x1c0504f75072b4e4f67b3e610a55ab36df031305dcf9e452bad66184bcaf2943,30,-15.025316
Basketball | Laying points,0x8535384ac1e760ff8a3923d9d8d3cf3bfcab4614842b1f7c4cbc8348fc82402b,1,0.430600
All sports | Laying points,0x02e0bef68e3c1f12be74dcaec5a019c1610ccd1c817ed070a0b962e9f7a2550b,2,1.140000
c. 50-70c | Laying points,0x06ce7b0ded36a6082fd93f496a8d884ae70ae0851005899d19fb3014ce498d02,4,-2.099915
In-play | Taking points,0xa81266109ea742b610bc06060510d14ebd261a70cf1b19451d055ea4809bce96,1,0.089926
In-play | Laying points,0xe3a396dd377955cecdc99e4f390f4e22e1527b46e9f7d910299ffada5b300c69,1,-0.520090
Baseball | Laying points,0x21e8bd3302179dfd6acb28d2c119edf19684099efbdf5c39121854f47b9f0cb8,1,-0.552109
Before the start | Taking points,0x7a4f663a95bcd6924adadf67a01b3bc439186f5fcff119ff8f557bcc34e3d3e5,1,-0.750000
c. 50-70c | Taking points,0x10366e74481b7aba77befdc0d3bb161b39044cea61d2d67eda712341ff8f3bef,1,-0.559840
In-play | Laying points,0x7a4f663a95bcd6924adadf67a01b3bc439186f5fcff119ff8f557bcc34e3d3e5,4,1.681331
Baseball | Laying points,0x4e03413b9353356dff542d71f96fb8d48dc43c85792fb8e67cc23fd5095201bb,2,0.799117
All sports | Laying points,0xc6e477472d3475c7a161371dbc2cbf81458167502f3168fa9eaa5e1c33438f51,32,-15.660000
All sports | Taking points,0x1c51368e598cdebb7215b7f4316bca9bd900d5f5bdc18c1fa0c369386086cb78,1,0.030096
Basketball | Laying points,0x1cdc508e991291b2c3f0cc92801807750779f3d86e088b7b5ae19b3e8fe065b7,15,8.266737
All sports | Laying points,0xae166b4ad958ae727f51c28a972e79c458ad1a780b2cabaf32642e363b81ca55,10,-5.319962
Basketball | Taking points,0x16e57e7aa2a6af6e137de83409cc26960920cccaf3331d9a7f0a1842083f2631,1,-0.560000
In-play | Taking points,0x1cbfc85edce5c2ac987214953c73d072fca766c05fe1e6cabaf920da5bf040e1,1,-0.720000
All sports | Laying points,0xa0bf8da4d3d1e79c4e16d52f721d50e0342079b43a7ab2368a4ddf3245426141,4,1.984475
All sports | Taking points,0x51f525b28fa24639968b24224726734097f162ee2dadf81da1b9d01491a4a3ca,1,-0.500000
Baseball | Laying points,0x7cfb4871d31c1b3d11f74e69ab1adb0c47ba146e18fc356fbf609367e786a2a0,1,-0.840000
Soccer | Laying points,0x227cb319d317693720769af65485fbb21bc89a08d646447aa9ae2839a265c07e,1,-0.190000
All sports | Taking points,0xaa207ccdf9f47df4ff3ce785e6fa1c8b6eb08624197dbebf82c4ab7b26734e25,1,0.046000
c. 50-70c | Laying points,0x171434665df327bbbaad9df5f2ac011503f64e1512abdae279c049b0a319b588,4,1.819231
Before the start | Taking points,0xe560e0292413502be6c4db45dc1fca43f04bb99a4f2ea275d7a14d2f8c585fd4,6,-2.850000
In-play | Taking points,0x730f7576a0fb011e81e35fb401e96aa5dcd9011727e0c2de553da9925a75687a,1,-0.736287
In-play | Laying points,0x1292031ea87a1b13d7cd487ac1639e458eb19fb123bf0fa7b1e88cbfd5fb0def,1,0.356726
All sports | Taking points,0xcf0de79c1773ed9685274bb0b82dcb41185d783e389a6e043f37c063790aac29,1,-0.450000
Before the start | Laying points,0x9d6616aa851e889ca620b34a2f13b21c139840bfd798af9d417429c79227ca7a,5,-3.999838
In-play | Taking points,0xfea42607da2e5583d4dad68bac9e0995f07146c5f290c466d293fc56b29a8692,1,-0.520104
All sports | Laying points,0x9070f8f2eaf4144363db17e5a73b4d206668d0f33f1dca0b22b40c4b9ef6879d,2,1.033155
All sports | Taking points,0x7264a54c287e1c84169ecf0f3727eeb80e577c000787d5480fc9d42622f59bc0,1,0.520000
Soccer | Taking points,0x02670845f2d5fcad741f7f31942176168ed91344baf345c83383d4ca9c70ca4c,16,1.589709
Baseball | Laying points,0x30f04cab5b1c8992783204776d1ba22d51f1688357d1424252e1592df2e077a2,2,0.978111
All sports | Taking points,0x9bb18faf03eb617e8da7e10b37a2bf2ef42353e2d8f99481639aac77b922ea68,1,-0.630000
All sports | Laying points,0xfd6cbf35e25a04a23c28f531ac7c85ee0f783697659674b293de8cb52e51d35d,1,-0.749222
All sports | Laying points,0x72382f3d3bc47dbdb2d95d8c4cc33b55b47de641958c78688c24316b45741d68,2,-1.010000
All sports | Taking points,0xc7cf1cff6bc27b004f2b8fef8f72113c7c10d24b14eeca2fe903a04e0def3d40,11,3.100000
In-play | Laying points,0x6e86fc1b3d5ebabc61316fa5543b7b88338cfafa76e38183aaf654b425fbd648,2,-0.386001
Basketball | Laying points,0xf751cba5dcc31a149d8c7285d0d5adb44da1eddc4db538f0eaa725cc3069c466,19,-9.232538
Before the start | Taking points,0x1d729f63ad9b154048117fe39e3f9b255ab8f7b3c84e15223995bd4c229045d1,8,1.350000
Basketball | Laying points,0x04668827c577591f9e4a44a25239d31d8ede08b3d5a9d16d35839ee7b61e5c5a,13,-7.560966
c. 50-70c | Taking points,0x0b51340ddbcedc7c3663ca940ca3fd3a1718d820a5a7ad8b9bacc22660e5a147,1,-0.505095
Basketball | Laying points,0x46171c5c55c01ce94b38ef5792cdceb0d44e3da59842ff821dc6295a6474bcd9,4,-2.448098
Before the start | Taking points,0xa683d08d781a68f026748f08a6ba4f0f55fce9ff09e2103206141bee002ac620,1,0.480000
All sports | Laying points,0x483276b09d0923621d0451bed1ab9fd45406cc4761ff1405daaf6ecd05f58f8e,2,1.234000
All sports | Laying points,0x3b42823336e99f2edfc15091b2ade4f1664eb573941298deb6857ca77e34f077,9,-4.276773
Before the start | Laying points,0xc5f065035641686900f0b8c66ce80cbbb4bb24e1457a0249c8279ff2f6d748d6,1,0.560000
Before the start | Laying points,0x48bf9e446715cb14cc6ac4577d9420798eb0447941c16027a742bff7d17e9038,1,0.480000
All sports | Laying points,0xc33826ae0256923b782d7d25d871e99275307abc4ed6d920d62ba971fd3fe812,1,-0.380000
Soccer | Laying points,0xa28a6cc029f576cb01d4d5751d79b1f5661259eca7064a93dc7ba32ba7533f0b,3,-0.239897
All sports | Laying points,0x4d6da45502cba72162462a4bf8d404f0a25be59e73c8622cb3c9f4e32602f369,3,-1.450000
Before the start | Taking points,0x0b6f8290f4d665e61e0a3e4e2ce676cc294adde6266a6b9bab6bded27b18568d,9,-5.184684
Before the start | Taking points,0xb19f77723d238e44d23dfdf6468290d35f43af894c76b4c77028f66e4d73fb74,1,0.433125
In-play | Laying points,0xdec0dc17855e7134b6f2ac7cf83d0523cb13d62c48eb4c79752c402103bebab9,1,-0.430000
Before the start | Taking points,0xfcfc928ded553f7599ecf083781de076d68ec238d7a83c0f0dbe7e7538bf2e3c,7,-4.460000
All sports | Laying points,0x2a45398125722b3ea94c9cb8406c4c2ba07ae41e7f6e08d89a6df28111bfaaa8,22,-10.980271
In-play | Taking points,0x609e55cfad2bea2c42ab7f2524cd23a532d418a4cb55ef53312ca362d8048f7e,7,1.500000
Soccer | Taking points,0xce209035e4a8ab75223cd7f31474bcd78c1a77121a76b7f6cb11d7ba670f3d96,1,0.030095
Baseball | Taking points,0xc2b1d9ea5106b30d73fcda95b67e588205316abf7531e125d7d27e1c8fe20234,6,2.630000
Before the start | Taking points,0x7267817de4e0c2a9defb7ad2891b2c53e5f751d941b1c77bfc348e53a9ec0470,6,1.160000
In-play | Laying points,0xc925843c7982971377f41e9184631c6114dc237c70a2b7b4e37a610748fc8c1e,1,0.030044
All sports | Laying points,0xfb3b55dd43625f499a693e27b6dbf5b7689da151acb6777f866882632a7b7b8a,1,-0.531118
All sports | Laying points,0x7164003effdfef62c5ac5b660c40630ecde0890e3c328ef8510f037831c59c0c,9,5.800000
Before the start | Laying points,0x720015c8a1918e81759cd370f722c80fd588b6a101b7a33f3ed7d3fbed7a70c4,2,-0.980000
All sports | Taking points,0x0068d9ed63ce7630bc36b13e37bc9c8e736c87dcb06f443a152bf8fbe1516863,2,0.640000
All sports | Taking points,0x504e68e42955d78da9db562993f3f46e39a24a0dd5def9fbd4fad2152cc007fd,1,0.220000
Before the start | Laying points,0xc2b1d9ea5106b30d73fcda95b67e588205316abf7531e125d7d27e1c8fe20234,4,-1.748995
Soccer | Taking points,0xbfe329896a78e9d9226da6d6d64fd198dd13490d43b1ebab87d78848e9afa80d,3,0.450000
Soccer | Taking points,0x7b3fe1fcc44b178f9d63e7e7c545487471d0f333c0fde22349269bfac2841c7f,2,0.340000
In-play | Laying points,0x3843aeab773c2399be86ce3bae4550bd1fcf04645af10306c7ee8959e135ea6c,25,2.632812
Before the start | Laying points,0x32a6747c2269e12b7e089c231aa72efb332b4cac867ddc71ef7ace980b61c955,5,2.680601
All sports | Laying points,0x5038cb8d1ae39e35eded49cbcb86ccf579de09935ba069050db28f07a05c23c1,70,26.066889
All sports | Taking points,0xad7b6c6ef00137547b3039722bbf74d8030436cac81f8eb209f7c9db0e7bdfd4,1,0.510000
All sports | Laying points,0x280aa3924ba4b247de5192c87e71c3aaf8c6c021dab7919cb365d85977ed2209,81,-40.173829
Baseball | Taking points,0x4f7288ada65bccfde28956e9ac20e3dd26057f3f4f84e1ece9ef0a6ef7729fad,5,2.338418
Baseball | Taking points,0xb87d88ca2a40b9c741fde47487e00cdd2e7fa69d6137867f51f8bd1d6e00f8f4,1,0.420000
Soccer | Taking points,0x8fc6d0d3ab2963712cb2545ec04e978e0f470eeaf4167f588bd4e7237689a0ae,16,2.691610
Before the start | Taking points,0x5f8ad99a831e2d473ae2f8f3a66cc671352d079d46bfe0c4676c6372b618cc6e,6,3.160000
Basketball | Laying points,0x341864fbafda28ce58a7dbdbbd6fb010dc4503d8d1a0422b7915d47cc8fcb263,20,-10.720000
Before the start | Laying points,0xc510b8e33a27f1b41b24b757595c018118bdd8f49313688e205b869d8533411b,5,2.800000
Before the start | Taking points,0x4a5c996d32d0905e5c13b18671de76b98409c606b1f8fafb327f80a91525d523,27,-18.340000
All sports | Taking points,0x63407575e7f0a2ac5b423adb97aaab566cc6a5609a828c6744ac3949f86327ea,31,7.500112
In-play | Laying points,0x006b968690b5847de5a705e4ad208af27d396c7a25502e84c10f04934fe2959d,1,-0.450000
Baseball | Taking points,0xdcbb84e453aef93f98ff1ca63ec2214b7e4aa9a4abbc30b40035ee3da0097e42,1,0.360000
Baseball | Taking points,0xd2c3a1edd8e550e98af45958f58b31b6618c00e2b353382ada35167fdbd3bdfe,2,0.929806
All sports | Taking points,0x39a989e3daec5808e5a09684f52f10aa3405256f24bd542f22de3ad08bf702ea,1,0.360000
Baseball | Taking points,0xdc88cda08ef6c959b5148431a65198ad27dd59dbe7570755eceae0d1597bae4f,1,0.220594
In-play | Laying points,0xae1dd4332a391eb3472e457289ce4afd277dab30735f300b484cd27c6637dbf5,1,0.064454
Before the start | Laying points,0xb7dd583abff48e738900a1da4edf31e31d7d7834afe6f460345c597d50ad2497,46,-22.239100
In-play | Laying points,0x43abef008c824de4ee2d59240cf0d56ff365678f51e5696b8aa418e5cdee8a3f,1,-0.516993
All sports | Laying points,0xe169ff7e9b20f6f3fc474c19cc033228f21df72f57d5afd1e166c06d6b466810,1,-0.480000
Before the start | Taking points,0xa8d64ff826067a88d125173890b470ce99f1328da7b33bb038627ef67661fa10,9,2.390201
Basketball | Taking points,0xb345bbba3a1f90b009ceb3efbda4f9355a1bd8a1d541cb84245930fcdb604a75,16,-8.746979
All sports | Taking points,0x6c958de527ce18e0d3697ff0775e6cc8dd2780524833730d27aee40672e47f32,1,0.580000
Soccer | Taking points,0xcd3184709e3e6bcc9cf7909b4ca987910b9366d20cbee77692bca66a48d59a2e,3,1.430000
Before the start | Laying points,0xfd0be2f4bc4a6db135459d2869f8a8a33655f28062f14b39a7213d9224a5fdc3,1,0.511196
Basketball | Taking points,0x04a621c1c1f7cc03e4a52796d0ee988cd48e9a9f37423b605edb1ec142e3b15f,1,0.380000
All sports | Laying points,0x92cda2b0d9b2d4d2fb6e2b84b92a1c58b79643601d8ed6bb5926f420b8214fda,1,-0.390459
Soccer | Taking points,0x5c89fbcd00a1788ef694e9fe8f179461289aea0578b8d08e4206998af2fed235,5,0.340000
All sports | Laying points,0x20ee140726b68be95407c77e496ceecd34e6fe1472859a4bfa1c4aea49c8d1c7,13,-6.514128
All sports | Taking points,0xcd0263b55cb28e7da76936a6d96906eba5857b1019ca6408cedd28db7af9e894,1,-0.640170
Baseball | Taking points,0x6de92116a324abcab5a737d421f1eca28c61eedc7608d71b782b7e45f314555f,1,0.080405
All sports | Laying points,0x170996552b270c08f78fa7facadc17015bc40cec12ab932e90c31baed1dfd58c,4,1.610000
In-play | Laying points,0x2f5719d903d6775ac99c6873c7d6a97734f1ba88ef83beb7291a97bd7a33c5aa,1,-0.470000
All sports | Laying points,0xc46e568e947393b1c113838f4699511cddddc7275bbfacead7840421ac955034,7,3.460000
Basketball | Laying points,0x9be7c018df50bed6a36eaa249067eeb30e15bfcc3ebb58881fadc81d8b6ce111,1,0.490000
Basketball | Taking points,0x58ab7ef7e2a5885b10fda8bf7989b700b25ea26214a8062eb741be1931d9eb5f,5,-2.875343
Basketball | Laying points,0x43dc9ba9bb93ffb43c0ab680d405cc5c07e208fd2104f2f39b3cbdaaad6cbbc7,17,-8.872973
Basketball | Laying points,0xfceb5c616991185b4935741adcf197a36fbfdc0003b5ba14090e38a3e2cf4faf,1,-0.540000
In-play | Taking points,0xa0969aaecaca888ff151457eb0dbb1b7499d223b3f2bde9e94895a7b15037f42,3,1.356709
Before the start | Laying points,0x39d303c92b5f1d195d26023d44b51fe547dd1c8257f8e413bfd8764d0a6b4fb4,24,-12.138657
All sports | Laying points,0x6255431b8675461ad20326cce3d141649e7a04aad9b3ce6acd821e6cd788f15c,1,-0.550000
Baseball | Laying points,0xd69ac0e305aca59c11d6ad737fac0eac082e916a1328a025fed3e30f47fe6c42,1,0.500000
In-play | Laying points,0xf23a22bae81b357501fab8c35c9548d8403786737b234a62e6669eb3f4fffbd8,1,-0.510000
Before the start | Laying points,0xb3f48fe8da3d9f4781da7f2d1ff8d9af4664256ef09bfccaa69b6a1d651ba7e6,1,0.590000
All sports | Laying points,0x9a71be66887fe27655113f93a01ec5c58ac8d1eabda3eb8f9086cd9b9bc3c6ed,2,-0.930000
Soccer | Taking points,0xb3ffc9292cc5a09ad3c95675f4b6b85e55653e34c9ce0cfc7ce49d84e00e8f65,14,1.674962
Before the start | Laying points,0x58c42e2957429d5a81b549187514524ff154e5d8abbf86e0af39202b7456becb,2,1.028059
Basketball | Taking points,0x5e785176a71b5ed9609166fc48fac08aedb5d9277aabdba9364bbf1ae94bae19,2,-1.071030
Before the start | Taking points,0xb4177c9d42e46fa584647670cdfe3fa58354dbe7d9eb30937fee91fb35ebbf7f,6,2.817291
In-play | Laying points,0x855ec30c4ffc2c368e49c17d3551cbf3a399b5e762590d4b18d8c957a23e8619,3,1.406098
In-play | Taking points,0x4eabadba983f3b4a0f95515d65addd9afe490d3fa326fd16b0995556f856d608,1,-0.430000
All sports | Laying points,0x01ed2876fb6ed7a35e10a19fe89e1c08cda6aad663b35b7e2fcd0013248f879a,3,-1.330331
Soccer | Laying points,0xe741794b98d7ddd41f99172a4a27e8de1a9a559a1601ebfd9fb87b4a6f03f39a,2,0.540000
In-play | Taking points,0x60a58d8b56a194da8a51c8144cf3d8f84e529b9f2b8b0e21ce694c0b5145dc4d,1,-0.480303
In-play | Taking points,0xa678545a52b5cecf70007ea7744733acce8feb59889ba0a1ee2cc0b082ee95a3,5,2.050000
Soccer | Taking points,0x4f456ceb851e5f2c739829af61fd5063e9645a59746dfbf721f908ff53cccae9,10,2.320000
All sports | Laying points,0x7018c13682c0629bfa9300ad3b869272545693cec68ac69e9fac7df205d5108c,3,1.574653
Before the start | Laying points,0x1ed24877a1a095f9737a7ca511799f8f002edf1b838c3b38c2ed3d5fef4031b6,7,-1.387906
All sports | Taking points,0xf5d121bfdc08c838df6dbbc9691ecf0207de71094b7bd94a1b4c7d0e1978e2c6,1,0.510000
All sports | Laying points,0xf9ec009333c869e447b6b034e356259eaf2ae0d630052935f3ec2a2cdd74c2ac,3,-1.945675
Baseball | Laying points,0x956d5c1b6116fb79660c2fb4556cfe145e2e8554b284d007fb18ac1af7f989db,1,-0.350000
Soccer | Taking points,0x5ed0494de4c6e341a7ecfc160f4720f2c8baf86d63b5a65409e6b113b5d69553,7,-3.873893
All sports | Taking points,0x7970fc2630808aea52508ee3b1d98b8db5f866ab0c5a4cab270757f57acd2742,1,0.350000
Basketball | Laying points,0xc95f520b48b719576374cae680de04be85f59e355ee3a1c80de89f8ee2c750c8,10,4.860000
All sports | Taking points,0x4ad6fe386e22c8103059880719002a3d8ab382890966545d0955987a65d602c7,2,0.490000
Soccer | Laying points,0x4cc42fd85a262450c7d59123ee8eb6110bcff2b56bd0235452b40211e9aa6d73,2,0.831200
Baseball | Taking points,0x436da823c1f54f72b6a863b2200f75e2a11733c805008335d7be1e9913159c13,1,-0.579508
In-play | Taking points,0xff5e9372019f63fa711a86602cb930a16df0fb68ebcb7f76b6a58e5f7609ae78,1,0.272331
In-play | Laying points,0xb718c1e930e9dba4324e996526048425238432efd289a9bddfecf14a4fd2d372,1,-0.460000
In-play | Taking points,0x1a6fc317f4a58746a8a19d7965d2ac646b950c4584a87b0614025d1a39763952,1,-0.554056
c. 50-70c | Taking points,0x04a621c1c1f7cc03e4a52796d0ee988cd48e9a9f37423b605edb1ec142e3b15f,1,0.380000
All sports | Taking points,0x33638d8896b2271899ee74503e429d7dda507035f95dab978a2b6740079a359c,1,0.379693
All sports | Taking points,0x4c5b92f96e25b55ea5b37a36ccbd28cd50e76f56ad8a582b37f456016f161f24,2,-1.310000
In-play | Taking points,0x2fff37782c4a96fbb31f8f95f49d347e78565d569beec5ee299c051370e20cf7,1,-0.483745
All sports | Laying points,0x168145012a5e63593fc23a82cfe2fa35daebc68b79141eb6d628a40597f5f07c,1,0.545982
Before the start | Taking points,0xcb3e8f7cd107c83c2fbe497d4ec571bdb845b5961a21b911c0f7bf0de9b02ac6,19,9.290000
All sports | Laying points,0x08066a5786c698c6de3541a9dd372b35798a6b330477ab52fbf3dcadae5578bf,1,-0.120000
Baseball | Taking points,0x60331c84502f9c52f91f9d9170a426fa1da5f966d9ae6fefe973a28896cc8e1d,6,-3.250000
All sports | Taking points,0x7b5ea60fa1bb7f25cb3db06feb0b3db132966ae8b3c9ac77d62f75a17aed2fcb,1,-0.499358
In-play | Laying points,0x47c20e830914ca793525ae696e975954700c8240d996892727aa22df4fff8e4d,1,-0.610000
All sports | Taking points,0xfe0090c51ff9413eae0ff14060d7ceeee301d0af490dbe3bccdd1d1b6b2c1147,2,-1.140000
Basketball | Laying points,0x7c3b5bb93934c27d1478b9109477e4d7bbd8b5040ced572bfdadd6488856c09d,6,3.130000
Soccer | Laying points,0xaa04cb664758874f49215c8bdc81e15b1a280de91b9bd08595b01822e5b59f53,1,-0.304960
Baseball | Taking points,0x0d9c64ec17f6f230a8d0ec76289e4900ac598ba9283512d5cbb6282e3acfdfad,3,1.100273
Before the start | Laying points,0x90e6fab3825cc06a6eefc7c7c5f83dbb333604b2aa5d1dd0c36966d71a131a33,2,1.000000
Soccer | Laying points,0xe28b274f5d859ceb4fc0c7f2d004131737aeeecec7ba18b217e3bd036d8ba374,1,0.609880
Baseball | Taking points,0xb94becdebf118edcd856851ae2c3d440e65e5ce4369df16c4648b754bb3db0ea,2,0.970000
Baseball | Laying points,0x9e75d699d5721cc3076a28b2647c5faba187def2fed6d4060c64f450ab4f4b53,1,0.450000
In-play | Taking points,0x6df256fe6b66462f6d1a3a34e6102fed163e86dd7c4897bb43cb0c85335fdc8a,1,0.031000
All sports | Laying points,0x6d8b0796c8e0243e460a73159ae1ad65e047d206846c2d478b4b347afc14c175,1,0.558635
