group,condition_id,n,sum_edge
Away priced as underdog,0xdc340e3d0d6a9d7e5c5e65f9e7484516b1c2530bb35282a7de0f0efb4fbb6b48,3,-1.398913
Away priced as underdog,0xdc7947f49bac2a88c48a12f47a41637957f734be7aa0bbd5e55e6b860e87901d,15,8.867137
Away priced as underdog,0xdcc80c71327327a53cb527a71fb3c97b4f89d7a991ca819669327300db4d6a79,6,3.243886
Away priced as underdog,0xdcef3da34ade60a64b6afa9a987acab599a6c2be54092dcd7cedfd080520c782,14,-5.860000
Away priced as underdog,0xdd09a6831a8508865e3641acb68e7bd6d2795ba2e212ca6b9fcf0aa180bf9ecc,17,-6.471451
Away priced as underdog,0xdd1a395fd49cf6fe09acc09ba75f1cef6e5da3b568b4a4a59c3d34611d45d0bb,2,1.050000
Away priced as underdog,0xdd3836ef4740bdb48fd6564afe8b2252846ea04abb2e31b66951691a95355cb4,1,-0.491290
Away priced as underdog,0xdd95a225e98270a5c0d0550da45241d39116c2d9626213dc786c8c3f2ac86722,1,-0.270000
Away priced as underdog,0xddced8c82aebc5ff2840f853863389d9a2ea8ad9868927e46398810f5e54181a,1,-0.370000
Away priced as underdog,0xddff5bf0a6eeb66f9dace592a9963161952a9a07e333c9474f4fa4da023bc58f,1,0.540000
Away priced as underdog,0xde16b03e6f8667dc88ed61cc04dd6b745ac50f07185673ba0aa17a01942c98c6,15,8.890666
Away priced as underdog,0xde5531e56453ae55fe72c99a52637e181a917f92c9c6c4ca82cb87ea8555d3d8,35,-15.426732
Away priced as underdog,0xde5eeb0860270c58e265904d31e772698a9764ca0dec088bdef92e7259bf275a,1,-0.420000
Away priced as underdog,0xde71439ebda5ca0835ba965557784983e09db6631df5f092868aa128c1717eee,12,7.132624
Away priced as underdog,0xde7d1e4a7b8758378b74d4ecc668fb815ae5af0422f83f3509d639aded2ce954,8,4.140092
Away priced as underdog,0xde93fe05c66ac1c558feabd2679106cf9d4f023d5b48879a1935386b5aaebf68,15,-1.460000
Away priced as underdog,0xde9b27f21e7f0546bd711a49d2a083acc4f1918780a1fe35f47e3bcd23c553d7,9,4.657718
Away priced as underdog,0xde9ced4c75428c4478d9956a41ca0d28d6c0092d5e9aef9e3ea77eaf4fc2b43d,9,5.040000
Away priced as underdog,0xdec6251071ec20b94cccfea4c37e664fa6e0165f478602d5735cac7f77c37e3a,2,-0.860000
Away priced as underdog,0xded075ab6f9aa9ad093625cf58fdc1dd1e901de5f39203dac455ceb30518055a,1,0.503573
Away priced as underdog,0xded0f204e218a4acd12f89580af8c8cb6363905167ea71d891360010fe44683a,6,-2.180000
Away priced as underdog,0xded6c58130ea5bab4ae30af2098f68348ac53b559c72e3c81b7d45233764fec0,2,1.199115
Away priced as underdog,0xdf1c5669cd4279748bdc30257101e9e3ece4843fa303d0bc177f6b82e91fde24,2,-0.593004
Away priced as underdog,0xdf2ed28a68d29fc5fc4f1d1a7d84eb0a4470101aa023eb95ed7c0fa5a4845123,25,-10.855699
Away priced as underdog,0xdf4c3100f6e6e88c5b717f3cb221d8fedea94d76437ca5222f559eb2cb91d09f,1,-0.450547
Away priced as underdog,0xdf555b051b32ce152f189b22ee6d1bcca18c87862cf4597251be4c4dbb73b6f7,2,-0.850000
Away priced as underdog,0xdf911c1fd968382ec1408b7783fd10eabb67cddfba894f60214ae16d8fccf37c,1,-0.454435
Away priced as underdog,0xdf94345b54124b3264a40cccf8532945774a557b14a9caaa5de359cee166fa10,26,-10.531281
Away priced as underdog,0xdf996d183fb7b14d163052af4d58e35c67d505125a3e778c4a1ae26b97225138,3,-0.872600
Away priced as underdog,0xdfd00db2feefae96ad0cff7ba06423837fa85efdf2d73dadf44338be4bcd9b2f,19,-8.954620
Away priced as underdog,0xdfee408b549601b1246d07bcde6937d595d030a3ee675d39b424083d266ed566,2,1.270000
Away priced as underdog,0xdff3bacd1eddaafb8571ad045173b6b6413e364b200e99fcec9e2a5cf99240ef,2,1.076454
Away priced as underdog,0xe0158a8642698f792b4a00c7cb5959a1b37962f3043597634478b0274c0d68db,4,-1.520000
Away priced as underdog,0xe04e2b2f2f9e14c827cccae0e57f2006173baa67f4ae947e850cbafc85d00ac9,10,6.500484
Away priced as underdog,0xe05bf193a3afd569fca1986d9ca421d74be77113f9128724171a468a53db616f,5,-2.220000
Away priced as underdog,0xe0d45f4a27a910b6771472ffe0f461a96600ecdb5ea726d656d37f9622467166,10,-4.135048
Away priced as underdog,0xe0d69c0a8aa8a038182ea20aef5ca0a4635bfed3bdb7e11dfcdd78d0f28499df,2,-0.571554
Away priced as underdog,0xe0e46d398dac0c7315f5614f9cc80d0c6e7bc5a76131b6f8b73d55286134c949,4,2.500000
Away priced as underdog,0xe11e667a2de3699387e20f25622bf6c7ba0485a9154bd648933616fbfab1aa5c,2,1.251493
Away priced as underdog,0xe12965f74ecadab90d9b2a29188648c041b8d27ef04a9e3e2315f493d3fb3020,1,0.515764
Away priced as underdog,0xe144e34ff53f449b5add8df0c1e6bc895f082337e14c79a1b776461240c9e3a1,1,-0.420000
Away priced as underdog,0xe1561d0a2c933f9a7e784df18ca078cee8f5e51aee481f409e1843e854e1af56,2,-0.581120
Away priced as underdog,0xe1566f670b783dcebbff452810a32d8c9c96b985714e6b17d53a144d3367542e,15,-6.699446
Away priced as underdog,0xe157f44215420a728b66da1344e1129be8492fae8a392245b781b98998143e53,1,0.519125
Away priced as underdog,0xe16021282570ebead48da3f992f36c2732a62d3ddb3bdfbd985e791c2da5695f,7,-2.350000
Away priced as underdog,0xe1624aae66ef1ad781d288473c3af5ebe7029fef268d049555d629a756073c5d,4,-1.430000
Away priced as underdog,0xe1ac849e8db39d3fa29e82580fb93d1dedcf4812a633aced197eb456c6bb2dab,5,-1.860000
Away priced as underdog,0xe1b671ead2b4b4511a2d840de4e6d71a6d86c7fe0d036c8d6c66bbcac4a71b85,2,-0.917618
Away priced as underdog,0xe1b994d41eb1b724445abb5a9f75fac66981d44191f87bdf4772877063ac6120,1,0.530000
Away priced as underdog,0xe1bc803438483cdc9a5b73df2064124e65a827a19d9077c3c511dc0bfe844e6f,1,0.770550
Away priced as underdog,0xe1bd432f5a302f9fe5c63f4ee9b6f7739ecefa15bcc042fdfb7fa210eb3e6e27,3,-1.020000
Away priced as underdog,0xe219aa5a0761cc87ade41e91fd025942008cd84de8e97deb99f597f0e26fa06d,3,-1.460000
Away priced as underdog,0xe248137068ea9fc11c6362cb589bdfb83ba91e6509eb4346e58b7647d0f70bac,1,0.600000
Away priced as underdog,0xe2862383b4c27e4fec5bdc8a0c545254847e370150f06e080cc3dd85e73e01cb,8,4.131454
Away priced as underdog,0xe2b535c3bb13965c181284a29de57c976e60895bc0a020fe483a50f3bc573c39,11,-4.993773
Away priced as underdog,0xe2c1d86e0e7209d2b3374874bb38e074fe46103b4d1653889696fc1a82139d77,2,1.061568
Away priced as underdog,0xe2d87eb5e64cbfeb3c918bb8330a19f4e9a8f8ba118372e674ee2dc67389b0a9,2,-0.790000
Away priced as underdog,0xe304e4f380ef612449f2f41049f508fa35d0417dd248750a52b59627849c7583,3,-1.370000
Away priced as underdog,0xe31292eda8511bf0626061546435168d862f8c30af5dad82275f5e3bcdef681d,1,0.510000
Away priced as underdog,0xe314b26173b5f614ddbb5b0989471b86deb5622c0a01f86628fa63b1725400fe,7,3.813451
Away priced as underdog,0xe325a8647f3b8a87625840c2b325d197b74763b3841e52655e5746a3be1df879,12,-4.306264
Away priced as underdog,0xe334d832e5667fd19a4b69c55632745fbccd94e1d6b371bda77ce95908aea213,1,-0.350000
Away priced as underdog,0xe33e7dc30a4e0cb388f6ec0ad0791ccedd38e1ee8b4d0eb170efc263316b007d,2,-0.980000
Away priced as underdog,0xe3628a6546d3c0ab3ac68a33423509e114fd070a7255b49acc7e75e3f31ac617,1,-0.288870
Away priced as underdog,0xe37daf33682c6b960a876289934f8ada9502b93fc8702bbfc774ab093ea1666e,2,1.190405
Away priced as underdog,0xe37f92208c4f070ebd8f413ecf70b8ca58987eed3d8cb02063332df0093db7db,1,0.520000
Away priced as underdog,0xe39812f8c7c264d97988aa1dcbccb32b9b852893d1b386608870ed19c4d6c28b,19,-7.530786
Away priced as underdog,0xe3a20caed4d81a0d90aa0cbd95f438948a39701cf5beb2811b659155f140a90e,3,1.920001
Away priced as underdog,0xe3a9b3655920001f55af6bc98e27cbfcece33a558cce7e43182c5545041ccab0,6,3.483306
Away priced as underdog,0xe3bf60e06ad404590aa8581b5563ca079f600279074606987ba539c59985d27a,8,-3.130000
Away priced as underdog,0xe3d3e8fdccbfe2c879be8cee1e6899ee329d8bad95aed743bedfe9289cc5bca7,6,-2.700000
Away priced as underdog,0xe3ef9372df6d154ea1b9802bac6532da38b5384c0010bb2228ff8e49df9e67b9,2,-0.800000
Away priced as underdog,0xe420719ad966e52aa01b4509cb2112e8546da5f3fd709bbe6af7ba78ee670f29,42,-16.243317
Away priced as underdog,0xe455a699cef84722e86965dcadc5f8f871477223238602c2ee8940fb6a9ccdd7,3,1.850328
Away priced as underdog,0xe483f47893f6dcd5fe8da9858b2e03c5f0bc8c5649f54e11e46b0467db12d259,1,-0.450000
Away priced as underdog,0xe48f3c3b067c851d0e13d05e26ef57faa314c4d32fa74bf10183b64e62dc6e81,14,-6.293855
Away priced as underdog,0xe4b69d4f7656c1cb51063c4b7e30753d7129849ec2ac7c6441f50e3d4cb49b1c,1,-0.300156
Away priced as underdog,0xe4bb12cb5222683ea5cab59484b97304a5e5e353ecde8d3a328d3cedff68e1bc,3,-1.340000
Away priced as underdog,0xe4e382e72ed4f03a48bd09cbf4ef59cd8fad64e00091faa57c6a0a35428eade6,1,-0.330000
Away priced as underdog,0xe513b5c3ac4d710291716e7db350b7448eadf6401114d1fbf37a39a511e89309,13,6.723031
Away priced as underdog,0xe517720150282acdfeeb401e7a8d5c14132bd5559cf5e68be38191817010d0f4,4,-1.570000
Away priced as underdog,0xe553dabe4669cf4a56b3c430f3e1a5cc4e20ed7327896460d44947cf2682e698,9,5.230036
Away priced as underdog,0xe593960738d5dd5dd245b812a0b2dbb35ecc30da45d91c22d27be3271a8c55e4,12,6.731414
Away priced as underdog,0xe5aced2f23f235d24fc2e22cfee38db7c7c02cf7cf14d05b8e9b9943471b132b,2,1.150000
Away priced as underdog,0xe615cb213bb989ec21df153f65e12d1ad9684dfb5864463a6acfab750830beeb,42,-14.763222
Away priced as underdog,0xe62fae605b198e206617acaa2294678705b340728f1ff4f7b09c7ecd12a1eb66,7,-2.860000
Away priced as underdog,0xe6e708f73712c323e4e7e920b89fec1afb60c3159db5cd9a26947cb395bc1d95,8,-3.428032
Away priced as underdog,0xe6f7cc4597e46a4407dde3141f8d1bf4306ac6cffbb360dca4af527ec16efc73,9,5.851638
Away priced as underdog,0xe70efdd54018781b39a5ebdc4e041bbdd15a1da16d2ff412655387f2b1de2fe3,2,-0.910000
Away priced as underdog,0xe71caed7f6ab972aadba5c34f91163d040c962a669d7e6b093aba1ba97a1f52b,3,-1.280000
Away priced as underdog,0xe72d9835f0f2f1cdd5ce2ace379604eac5d85a1902e392911f3eae75abcd166c,22,-7.457501
Away priced as underdog,0xe741bae99fc9da13f2b1dd8591f92dfff369e79f7a0a48f8a4dc3b26afc0c0f4,2,-0.820000
